hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
315,0,7.95999,0,350,0,50,0,0,0,493.468,nan,nan,nan,nan
316,0,7.98,45,350,0,50,0,0,0,331.468,nan,nan,nan,nan
317,0,7.99999,45,350,0,50,0,0,0,169.468,nan,nan,nan,nan
318,0,8.74001,50,350,0,50,2.92616,1.05342,0,0.0024748,nan,nan,nan,nan
319,0,9.48,70,350,0,50,70,25.2,0,0.0024748,nan,nan,nan,nan
320,382.45,10.22,70,350,98.6262,135.714,0,25.361,205.473,103.057,nan,nan,nan,nan
321,645.98,11.62,100,350,101.01,178.571,0,20.7793,289.881,106.694,nan,nan,nan,nan
322,795.26,13.02,100,350,102.749,178.571,0,21.1369,283.459,116.589,nan,nan,nan,nan
323,865.84,14.43,100,350,87.0011,178.571,0,17.8974,243.831,69.793,nan,nan,nan,nan
324,889.15,15,90,350,79.0725,178.571,0,16.2663,223.864,30.4539,nan,nan,nan,nan
325,868.89,15.58,80,350,87.3781,178.571,0,17.9749,244.69,57.0149,nan,nan,nan,nan
326,868.3,16.15,47,350,79.3385,221.429,0,12.2408,309.493,173.433,nan,nan,nan,nan
327,766.35,15.63,53,350,92.8011,221.429,0,14.3179,343.897,316.717,nan,nan,nan,nan
328,595.45,15.1,79,350,192.757,135.714,0,49.5661,319.909,726.244,nan,nan,nan,nan
329,0,14.58,50,350,0,50,0,0,0,546.244,nan,nan,nan,nan
330,0,13.7,20,350,0,50,0,0,0,474.244,nan,nan,nan,nan
331,0,12.81,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
332,0,11.93,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
333,0,10.72,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
334,0,9.49999,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
335,0,8.29,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
336,0,7.39999,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
337,0,6.51,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
338,0,5.61999,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
339,0,5.6,0,350,0,50,0,0,0,474.244,nan,nan,nan,nan
340,0,5.58001,45,350,0,50,0,0,0,312.244,nan,nan,nan,nan
341,0,5.55999,45,350,0,50,0,0,0,150.244,nan,nan,nan,nan
342,0,5.92001,50,350,0,50,8.26634,2.97588,0,0.00235945,nan,nan,nan,nan
343,0,6.27001,70,350,0,50,70,25.2,0,0.00235945,nan,nan,nan,nan
344,366.61,6.63,70,350,93.6688,135.714,0,24.0863,197.217,85.2101,nan,nan,nan,nan
345,646.17,8.72,100,350,101.242,178.571,0,20.827,290.541,89.6823,nan,nan,nan,nan
346,781.06,10.81,100,350,101.054,178.571,0,20.7882,279.265,93.4757,nan,nan,nan,nan
347,868.08,12.91,100,350,87.6842,178.571,0,18.0379,245.612,49.1387,nan,nan,nan,nan
348,873.17,13.99,90,350,77.9443,178.571,0,16.0342,221.086,5.73804,nan,nan,nan,nan
349,869.88,15.08,80,350,142.254,135.714,0,36.5796,246.122,229.852,nan,nan,nan,nan
350,0,16.17,47,350,0,50,0,0,0,60.6523,nan,nan,nan,nan
351,753.66,15.7,53,350,112.055,178.571,0,23.0513,338.872,273.249,nan,nan,nan,nan
352,614.84,15.24,79,350,192.826,135.714,0,49.5838,330.751,683.023,nan,nan,nan,nan
353,0,14.77,50,350,0,50,0,0,0,503.023,nan,nan,nan,nan
354,0,13.7,20,350,0,50,0,0,0,431.023,nan,nan,nan,nan
355,0,12.63,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
356,0,11.56,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
357,0,10.04,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
358,0,8.52999,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
359,0,7.01,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
360,0,6.77001,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
361,0,6.52999,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
362,0,6.29,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
363,0,7.26,0,350,0,50,0,0,0,431.023,nan,nan,nan,nan
364,0,8.22,45,350,0,50,0,0,0,269.023,nan,nan,nan,nan
365,0,9.19,45,350,0,50,0,0,0,107.023,nan,nan,nan,nan
366,0,9.41,50,350,0,50,20.272,7.29793,0,0.00210013,nan,nan,nan,nan
367,0,9.63,70,350,0,50,70,25.2,0,0.00210013,nan,nan,nan,nan
368,252.1,9.85,70,350,133.536,92.8571,0,41.2055,135.803,228.733,nan,nan,nan,nan
369,285.84,11.13,100,350,138.027,92.8571,0,42.5913,128.796,365.631,nan,nan,nan,nan
370,250.43,12.42,100,350,91.5413,92.8571,0,28.247,89.8383,335.179,nan,nan,nan,nan
371,163.15,13.71,100,350,39.6913,92.8571,0,12.2476,46.3928,118.068,nan,nan,nan,nan
372,134.23,14.43,90,350,25.1317,92.8571,32.0725,19.301,34.1917,0.00314773,nan,nan,nan,nan
373,394.54,15.16,80,350,118.315,92.8571,0,36.5087,112.19,137.937,nan,nan,nan,nan
374,838.97,15.88,47,350,101.228,178.571,0,20.8241,300.969,333.159,nan,nan,nan,nan
375,755.14,15.46,53,350,125.407,178.571,0,25.798,340.257,593.825,nan,nan,nan,nan
376,605.3,15.04,79,350,119.759,178.571,0,24.6362,326.067,740.558,nan,nan,nan,nan
377,23.8,14.62,50,350,27.3699,92.8571,0,8.44556,14.5335,659.09,nan,nan,nan,nan
378,0,12.82,20,350,0,50,0,0,0,587.09,nan,nan,nan,nan
379,0,11.01,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
380,0,9.20999,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
381,0,8.11001,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
382,0,6.99999,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
383,0,5.89999,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
384,0,5.72,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
385,0,5.52999,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
386,0,5.35,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
387,0,5.48,0,350,0,50,0,0,0,587.09,nan,nan,nan,nan
388,0,5.61001,45,350,0,50,0,0,0,425.09,nan,nan,nan,nan
389,0,5.74001,45,350,0,50,0,0,0,263.09,nan,nan,nan,nan
390,0,5.98,50,350,0,50,0,0,0,83.0896,nan,nan,nan,nan
391,0,6.20999,70,350,0,50,46.9204,16.8914,0,0.00311962,nan,nan,nan,nan
392,237.69,6.45001,70,350,124.372,92.8571,0,38.3777,128.228,195.743,nan,nan,nan,nan
393,54.46,8.49001,100,350,13.5115,92.8571,32.1163,15.7311,24.5943,0.00331536,nan,nan,nan,nan
394,12.84,10.53,100,350,0,50,100,36,4.62245,0.00331536,nan,nan,nan,nan
395,33.3,12.58,100,350,0,50,100,36,9.51944,0.00331536,nan,nan,nan,nan
396,51.5,13.69,90,350,0,50,90,32.4,13.2021,0.00331536,nan,nan,nan,nan
397,631.81,14.81,80,350,83.9859,135.714,0,21.5964,180.615,14.3525,nan,nan,nan,nan
398,748.46,15.92,47,350,92.9885,178.571,0,19.1291,269.449,179.911,nan,nan,nan,nan
399,728.53,14.21,53,350,120.928,178.571,0,24.8767,329.007,424.453,nan,nan,nan,nan
400,609.75,12.49,79,350,120.87,178.571,0,24.8646,328.945,575.185,nan,nan,nan,nan
401,88.32,10.78,50,350,74.3063,92.8571,0,22.9288,53.9841,662.687,nan,nan,nan,nan
402,0,9.54,20,350,0,50,0,0,0,590.687,nan,nan,nan,nan
403,0,8.29,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
404,0,7.05001,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
405,0,6.63,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
406,0,6.22,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
407,0,5.80001,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
408,0,6.49001,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
409,0,7.17999,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
410,0,7.86999,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
411,0,7.86999,0,350,0,50,0,0,0,590.687,nan,nan,nan,nan
412,0,7.86001,45,350,0,50,0,0,0,428.687,nan,nan,nan,nan
413,0,7.86001,45,350,0,50,0,0,0,266.687,nan,nan,nan,nan
414,0,8.45001,50,350,0,50,0,0,0,86.6873,nan,nan,nan,nan
415,0,9.04,70,350,0,50,45.9211,16.5316,0,0.0031448,nan,nan,nan,nan
416,393.68,9.63,70,350,103.011,135.714,0,26.4885,212.71,118.842,nan,nan,nan,nan
417,552.42,10.97,100,350,138.161,135.714,0,35.5271,250.07,256.221,nan,nan,nan,nan
418,566.95,12.31,100,350,111.199,135.714,0,28.5941,204.867,296.538,nan,nan,nan,nan
419,674.86,13.66,100,350,62.9142,178.571,0,12.9423,194.004,163.029,nan,nan,nan,nan
420,811.99,14.32,90,350,73.3786,178.571,0,15.095,209.554,103.192,nan,nan,nan,nan
421,808.54,14.99,80,350,82.4891,178.571,0,16.9692,232.434,112.153,nan,nan,nan,nan
422,857.26,15.66,47,350,113.271,178.571,0,23.3015,309.77,350.729,nan,nan,nan,nan
423,746.53,14.35,53,350,124.466,178.571,0,25.6045,337.939,608.008,nan,nan,nan,nan
424,432.01,13.04,79,350,82.8496,178.571,0,17.0434,233.42,621.867,nan,nan,nan,nan
425,205.7,11.73,50,350,70.3876,135.714,0,18.0997,125.857,695.262,nan,nan,nan,nan
426,0,10.82,20,350,0,50,0,0,0,623.262,nan,nan,nan,nan
427,0,9.91,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
428,0,8.99999,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
429,0,8.74999,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
430,0,8.49999,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
431,0,8.24999,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
432,0,8.19,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
433,0,8.14001,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
434,0,8.08001,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
435,0,8.05001,0,350,0,50,0,0,0,623.262,nan,nan,nan,nan
436,0,8.01,45,350,0,50,0,0,0,461.262,nan,nan,nan,nan
437,0,7.98,45,350,0,50,0,0,0,299.262,nan,nan,nan,nan
438,0,8.49999,50,350,0,50,0,0,0,119.262,nan,nan,nan,nan
439,0,9.02001,70,350,0,50,36.8725,13.2741,0,0.00337282,nan,nan,nan,nan
440,0,9.54,70,350,0,50,70,25.2,0,0.00337282,nan,nan,nan,nan
441,717.14,11.15,100,350,170.346,135.714,0,43.8033,325.451,253.249,nan,nan,nan,nan
442,474.81,12.76,100,350,91.7045,135.714,0,23.5812,172.247,223.385,nan,nan,nan,nan
443,823.57,14.37,100,350,80.4818,178.571,0,16.5563,238.15,153.12,nan,nan,nan,nan
444,765.96,14.82,90,350,69.2044,178.571,0,14.2363,199.069,78.2554,nan,nan,nan,nan
445,689.06,15.28,80,350,69.2845,178.571,0,14.2528,199.254,39.6796,nan,nan,nan,nan
446,737.71,15.74,47,350,66.8328,221.429,0,10.3113,267.62,111.078,nan,nan,nan,nan
447,564.14,14.62,53,350,96.1393,178.571,0,19.7772,256.017,266.379,nan,nan,nan,nan
448,568.54,13.5,79,350,112.421,178.571,0,23.1265,307.691,386.693,nan,nan,nan,nan
449,192.36,12.38,50,350,150.637,92.8571,0,46.4823,117.82,748.986,nan,nan,nan,nan
450,0,11.55,20,350,0,50,0,0,0,676.986,nan,nan,nan,nan
451,0,10.71,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
452,0,9.88,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
453,0,9.30999,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
454,0,8.74999,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
455,0,8.17999,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
456,0,7.73,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
457,0,7.29,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
458,0,6.83999,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
459,0,6.6,0,350,0,50,0,0,0,676.986,nan,nan,nan,nan
460,0,6.36999,45,350,0,50,0,0,0,514.986,nan,nan,nan,nan
461,0,6.13,45,350,0,50,0,0,0,352.986,nan,nan,nan,nan
462,0,6.92999,50,350,0,50,0,0,0,172.986,nan,nan,nan,nan
463,0,7.73,70,350,0,50,21.9493,7.90174,0,0.00374889,nan,nan,nan,nan
464,411.74,8.52999,70,350,65.9099,178.571,4.09009,15.031,223.214,0.00374889,nan,nan,nan,nan
465,666.02,10.65,100,350,110.533,178.571,0,22.7382,303.05,37.922,nan,nan,nan,nan
466,817.75,12.78,100,350,108.514,178.571,0,22.3228,297.88,68.5707,nan,nan,nan,nan
467,857.87,14.91,100,350,89.3353,178.571,0,18.3775,249.599,30.1778,nan,nan,nan,nan
468,862.89,15.17,90,350,79.9128,178.571,1.70552,17.0532,225.914,0.00388555,nan,nan,nan,nan
469,859.26,15.44,80,350,89.5043,178.571,0,18.4123,250.003,34.2193,nan,nan,nan,nan
470,829.93,15.7,47,350,77.1932,221.429,0,11.9098,302.317,142.915,nan,nan,nan,nan
471,778.41,14.4,53,350,95.8574,221.429,0,14.7894,354.189,297.201,nan,nan,nan,nan
472,753.61,13.09,79,350,156.829,178.571,0,32.262,408.55,577.387,nan,nan,nan,nan
473,108.3,11.79,50,350,89.1797,92.8571,0,27.5183,66.4073,718.434,nan,nan,nan,nan
474,0,10.73,20,350,0,50,0,0,0,646.434,nan,nan,nan,nan
475,0,9.66,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
476,0,8.6,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
477,0,8.30001,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
478,0,7.99999,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
479,0,7.70001,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
480,0,7.55999,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
481,0,7.42999,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
482,0,7.29,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
483,0,7.1,0,350,0,50,0,0,0,646.434,nan,nan,nan,nan
484,0,6.91,45,350,0,50,0,0,0,484.434,nan,nan,nan,nan
485,0,6.72,45,350,0,50,0,0,0,322.434,nan,nan,nan,nan
486,0,7.54,50,350,0,50,0,0,0,142.434,nan,nan,nan,nan
487,0,8.36999,70,350,0,50,30.4361,10.957,0,0.00353502,nan,nan,nan,nan
488,252.82,9.19,70,350,57.9946,135.714,12.0054,19.2348,137.306,0.00353502,nan,nan,nan,nan
489,804.22,11.02,100,350,131.716,178.571,0,27.0958,366.945,114.181,nan,nan,nan,nan
490,729.91,12.85,100,350,96.2575,178.571,0,19.8015,267.03,100.708,nan,nan,nan,nan
491,826.49,14.68,100,350,86.3396,178.571,0,17.7613,242.016,51.5304,nan,nan,nan,nan
492,880.23,15.02,90,350,82.4483,178.571,0,16.9608,232.223,24.3443,nan,nan,nan,nan
493,827.42,15.37,80,350,86.4603,178.571,0,17.7861,242.288,47.6014,nan,nan,nan,nan
494,783.72,15.72,47,350,104.149,178.571,0,21.4249,286.716,253.337,nan,nan,nan,nan
495,641.94,14.58,53,350,106.589,178.571,0,21.927,292.901,446.259,nan,nan,nan,nan
496,611.75,13.44,79,350,122.226,178.571,0,25.1435,332.241,601.871,nan,nan,nan,nan
497,220.86,12.3,50,350,76.2924,135.714,0,19.618,135.584,696.523,nan,nan,nan,nan
498,0,11.52,20,350,0,50,0,0,0,624.523,nan,nan,nan,nan
499,0,10.75,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
500,0,9.97,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
501,0,9.67999,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
502,0,9.39001,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
503,0,9.1,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
504,0,8.58999,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
505,0,8.08999,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
506,0,7.58001,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
507,0,7.41,0,350,0,50,0,0,0,624.523,nan,nan,nan,nan
508,0,7.24999,45,350,0,50,0,0,0,462.523,nan,nan,nan,nan
509,0,7.08001,45,350,0,50,0,0,0,300.523,nan,nan,nan,nan
510,0,7.29,50,350,0,50,0,0,0,120.523,nan,nan,nan,nan
511,0,7.49001,70,350,0,50,36.5222,13.148,0,0.00338165,nan,nan,nan,nan
512,119.14,7.70001,70,350,48.8373,92.8571,21.1627,22.6884,64.8262,0.00338165,nan,nan,nan,nan
513,453.09,8.72,100,350,231.932,92.8571,0,71.5677,207.33,474.96,nan,nan,nan,nan
514,171.96,9.74001,100,350,59.8205,92.8571,0,18.4589,63.1927,330.314,nan,nan,nan,nan
515,339.98,10.76,100,350,104.112,92.8571,0,32.1261,100.22,345.118,nan,nan,nan,nan
516,498.67,11.17,90,350,142.805,92.8571,0,44.0655,132.608,535.216,nan,nan,nan,nan
517,260.29,11.59,80,350,76.0603,92.8571,0,23.47,76.7288,521.033,nan,nan,nan,nan
518,83.64,12.01,47,350,21.1242,92.8571,0,6.51832,30.7364,427.88,nan,nan,nan,nan
519,39.9,10.95,53,350,6.13699,92.8571,0,1.8937,18.2578,259.173,nan,nan,nan,nan
520,145.23,9.89001,79,350,78.6398,92.8571,0,24.266,79.0222,257.876,nan,nan,nan,nan
521,160.36,8.83001,50,350,101.9,92.8571,0,31.4434,98.5634,444.716,nan,nan,nan,nan
522,0,8.20999,20,350,0,50,0,0,0,372.716,nan,nan,nan,nan
523,0,7.58999,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
524,0,6.97,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
525,0,6.69,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
526,0,6.42001,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
527,0,6.14001,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
528,0,5.99001,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
529,0,5.83999,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
530,0,5.69,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
531,0,5.41,0,350,0,50,0,0,0,372.716,nan,nan,nan,nan
532,0,5.14001,45,350,0,50,0,0,0,210.716,nan,nan,nan,nan
533,0,4.86001,45,350,0,50,0,0,0,48.7157,nan,nan,nan,nan
534,0,4.97,50,350,0,50,36.4683,13.1286,0,0.00175029,nan,nan,nan,nan
535,0,5.08001,70,350,0,50,70,25.2,0,0.00175029,nan,nan,nan,nan
536,38.96,5.19,70,350,0,50,70,25.2,21.2402,0.00175029,nan,nan,nan,nan
537,241.32,5.77999,100,350,103.572,92.8571,0,31.9594,110.757,12.8612,nan,nan,nan,nan
538,2.48,6.38,100,350,0,50,96.4279,34.7141,0.91562,0.00176315,nan,nan,nan,nan
539,0,6.98,100,350,0,50,100,36,0,0.00176315,nan,nan,nan,nan
540,0,7.48,90,350,0,50,90,32.4,0,0.00176315,nan,nan,nan,nan
541,0,7.99001,80,350,0,50,80,28.8,0,0.00176315,nan,nan,nan,nan
542,0,8.49001,47,350,0,50,47,16.92,0,0.00176315,nan,nan,nan,nan
543,0,8.11001,53,350,0,50,53,19.08,0,0.00176315,nan,nan,nan,nan
544,8.41,7.73,79,350,0,50,79,28.44,4.58497,0.00176315,nan,nan,nan,nan
545,30.35,7.35,50,350,0,50,50,18,18.6778,0.00176315,nan,nan,nan,nan
546,0,7.45999,20,350,0,50,20,7.2,0,0.00176315,nan,nan,nan,nan
547,0,7.55999,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
548,0,7.67001,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
549,0,7.92001,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
550,0,8.16,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
551,0,8.41,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
552,0,8.38,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
553,0,8.36001,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
554,0,8.33001,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
555,0,8.33999,0,350,0,50,0,0,0,0.00176315,nan,nan,nan,nan
556,0,8.36001,45,350,0,50,44.9995,16.1998,0,7.05246e-09,nan,nan,nan,nan
557,0,8.36999,45,350,0,50,45,16.2,0,7.05248e-09,nan,nan,nan,nan
558,0,8.64999,50,350,0,50,50,18,0,7.05251e-09,nan,nan,nan,nan
559,0,8.92001,70,350,0,50,70,25.2,0,7.05251e-09,nan,nan,nan,nan
560,66.86,9.20001,70,350,15.1007,92.8571,54.8993,24.4234,36.5247,7.05251e-09,nan,nan,nan,nan
561,29.44,10.42,100,350,0.543913,92.8571,99.4561,35.972,13.554,7.05256e-09,nan,nan,nan,nan
562,95.9,11.65,100,350,26.9244,92.8571,73.0756,34.6153,35.5779,7.05261e-09,nan,nan,nan,nan
563,171.92,12.88,100,350,45.8919,92.8571,54.1081,33.6398,51.3959,7.05271e-09,nan,nan,nan,nan
564,340.59,12.62,90,350,94.4682,92.8571,0,29.1502,92.095,16.0854,nan,nan,nan,nan
565,680.06,12.37,80,350,227.271,92.8571,0,70.1294,203.306,546.262,nan,nan,nan,nan
566,84.42,12.12,47,350,21.7892,92.8571,0,6.72352,31.319,455.503,nan,nan,nan,nan
567,54.77,11.55,53,350,14.421,92.8571,0,4.4499,25.2158,316.619,nan,nan,nan,nan
568,49.69,10.97,79,350,16.6416,92.8571,0,5.13513,27.1449,92.1284,nan,nan,nan,nan
569,0,10.4,50,350,0,50,24.4092,8.7873,0,0.0014266,nan,nan,nan,nan
570,0,10.06,20,350,0,50,20,7.2,0,0.0014266,nan,nan,nan,nan
571,0,9.73,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
572,0,9.39001,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
573,0,9.33999,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
574,0,9.29,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
575,0,9.24001,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
576,0,8.86999,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
577,0,8.49001,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
578,0,8.11999,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
579,0,8.01,0,350,0,50,0,0,0,0.0014266,nan,nan,nan,nan
580,0,7.89001,45,350,0,50,44.9996,16.1999,0,5.70638e-09,nan,nan,nan,nan
581,0,7.77999,45,350,0,50,45,16.2,0,5.70638e-09,nan,nan,nan,nan
582,0,8.07,50,350,0,50,50,18,0,5.70638e-09,nan,nan,nan,nan
583,0,8.35,70,350,0,50,70,25.2,0,5.70638e-09,nan,nan,nan,nan
584,149.75,8.64001,70,350,24.9369,135.714,45.0631,22.6351,81.9781,5.70633e-09,nan,nan,nan,nan
585,10.94,9.77001,100,350,12.8101,92.8571,87.1899,35.3412,5.05297,5.70628e-09,nan,nan,nan,nan
586,95.23,10.91,100,350,26.7242,92.8571,73.2758,34.6256,35.5063,5.70628e-09,nan,nan,nan,nan
587,361.52,12.05,100,350,114.419,92.8571,0,35.3065,108.876,51.9095,nan,nan,nan,nan
588,54.59,12.73,90,350,2.18961,92.8571,73.3911,27.0964,14.8904,5.19152e-05,nan,nan,nan,nan
589,253.31,13.42,80,350,75.5672,92.8571,4.43282,24.9137,76.2874,5.19152e-05,nan,nan,nan,nan
590,659.94,14.11,47,350,79.382,178.571,0,16.33,246.057,116.575,nan,nan,nan,nan
591,746.25,13.46,53,350,127.16,178.571,0,26.1587,344.678,383.553,nan,nan,nan,nan
592,256.87,12.81,79,350,79.2725,135.714,0,20.3844,140.619,384.534,nan,nan,nan,nan
593,205.27,12.16,50,350,148.469,92.8571,0,45.8132,126.663,739.021,nan,nan,nan,nan
594,0,11.49,20,350,0,50,0,0,0,667.021,nan,nan,nan,nan
595,0,10.82,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
596,0,10.15,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
597,0,10.06,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
598,0,9.98,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
599,0,9.89001,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
600,0,9.63,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
601,0,9.36001,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
602,0,9.1,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
603,0,8.95001,0,350,0,50,0,0,0,667.021,nan,nan,nan,nan
604,0,8.80001,45,350,0,50,0,0,0,505.021,nan,nan,nan,nan
605,0,8.64999,45,350,0,50,0,0,0,343.021,nan,nan,nan,nan
606,0,8.83001,50,350,0,50,0,0,0,163.021,nan,nan,nan,nan
607,0,9.02001,70,350,0,50,24.7173,8.89823,0,0.00367914,nan,nan,nan,nan
608,110.01,9.20001,70,350,43.5404,92.8571,26.4596,22.9608,60.3539,0.00367914,nan,nan,nan,nan
609,61.4,9.67999,100,350,18.2521,92.8571,81.7479,35.0613,28.454,0.00367914,nan,nan,nan,nan
610,0,10.16,100,350,0,50,100,36,0,0.00367914,nan,nan,nan,nan
611,19.74,10.65,100,350,0,50,100,36,5.99014,0.00367914,nan,nan,nan,nan
612,513.48,11.01,90,350,60.4087,135.714,29.5913,26.1865,141.321,0.00367914,nan,nan,nan,nan
613,3.65,11.38,80,350,12.8101,92.8571,67.1899,28.1412,1.1076,0.00367914,nan,nan,nan,nan
614,58.79,11.75,47,350,10.4948,92.8571,36.5052,16.3803,22.033,0.00367914,nan,nan,nan,nan
615,0,11.3,53,350,0,50,53,19.08,0,0.00367914,nan,nan,nan,nan
616,108.41,10.85,79,350,42.3875,92.8571,36.6125,26.2601,59.4761,0.00367914,nan,nan,nan,nan
617,0,10.4,50,350,0,50,50,18,0,0.00367914,nan,nan,nan,nan
618,0,10.19,20,350,0,50,20,7.2,0,0.00367914,nan,nan,nan,nan
619,0,9.99001,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
620,0,9.77999,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
621,0,9.86999,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
622,0,9.97,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
623,0,10.06,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
624,0,9.67001,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
625,0,9.29,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
626,0,8.89999,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
627,0,8.88,0,350,0,50,0,0,0,0.00367914,nan,nan,nan,nan
