hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
2884,0,12.15,45,350,0,50,45,16.2,0,0,12.15,-0,0,0
2885,0,11.56,45,350,0,50,45,16.2,0,0,11.56,-0,0,0
2886,332.65,10.97,50,350,14.5027,350,35.4973,12.779,225.305,0,10.97,-0,14.5027,0
2887,546.51,10.39,70,350,53.4944,350,16.5056,5.94203,378.992,0,10.39,-0,53.4944,0
2888,685.19,16.01,70,350,69.3215,350,0.678452,0.244243,471.63,0,16.01,-0,69.3215,0
2889,746.85,17.22,100,350,73.9652,350,26.0348,9.37253,498.821,0,17.22,-0,73.9652,0
2890,703.57,18.43,100,350,65.8743,350,34.1257,12.2852,451.275,0,18.43,-0,65.8743,0
2891,238.17,19.63,100,350,14.1304,350,85.8696,30.9131,147.535,0,19.63,-0,14.1304,0
2892,580.86,20.26,90,350,49.4629,350,40.5371,14.5934,354.875,0,20.26,-0,49.4629,0
2893,790.86,20.89,80,350,72.4733,350,7.52665,2.7096,489.899,0,20.89,-0,72.4733,0
2894,849.93,21.52,47,350,81.8916,350,0,0,545.151,125.61,346.329,0,47,34.8916
2895,808.29,21.03,53,350,80.9859,350,0,0,539.856,226.359,345.925,0,53,27.9859
2896,726.04,20.54,79,350,74.1481,350,0,0.0355312,499.748,208.892,343.897,4.85188,74.1481,0
2897,604.38,20.05,50,350,60.4069,350,0,0,419.123,246.357,342.965,0,50,10.4069
2898,426.54,18.16,20,350,38.2032,350,0,0,288.897,311.888,342.964,0,20,18.2032
2899,0,16.28,0,350,0,50,0,0,0,311.888,341.484,-0,0,0
2900,0,14.39,0,350,0,50,0,0,0,311.888,340.002,-0,0,0
2901,0,13.5,0,350,0,50,0,0,0,311.888,338.523,-0,0,0
2902,0,12.62,0,350,0,50,0,0,0,311.888,337.046,-0,0,0
2903,0,11.73,0,350,0,50,0,0,0,311.888,335.572,-0,0,0
2904,0,11.4,0,350,0,50,0,0,0,311.888,335.572,0,0,0
2905,0,11.06,0,350,0,50,0,0,0,311.888,334.102,-0,0,0
2906,0,10.73,0,350,0,50,0,0,0,311.888,332.636,-0,0,0
2907,0,10.46,0,350,0,50,0,0,0,311.888,331.176,-0,0,0
2908,0,10.2,45,350,0,50,0,1.09501,0,149.888,329.722,45,0,0
2909,0,9.92999,45,350,0,50,3.36432,2.37421,0,0,326.722,41.6357,0,0
2910,208.03,12.93,50,350,0.115761,350,49.8842,17.9583,140.725,0,12.93,-0,0.115761,0
2911,480.33,15.93,70,350,45.7185,350,24.2815,8.74135,333.019,0,15.93,-0,45.7185,0
2912,588.4,18.92,70,350,58.064,350,11.936,4.29696,405.306,0,18.92,-0,58.064,0
2913,742.49,20.35,100,350,73.6553,350,26.3447,9.48411,496.766,0,20.35,-0,73.6553,0
2914,763.37,21.78,100,350,72.6722,350,27.3278,9.83802,490.947,0,21.78,-0,72.6722,0
2915,902.18,23.21,100,350,84.5796,350,15.4204,5.55135,560.778,0,23.21,-0,84.5796,0
2916,832.18,23.63,90,350,75.984,350,14.016,5.04575,510.315,0,23.63,-0,75.984,0
2917,794.7,24.05,80,350,73.2018,350,6.79816,2.44734,493.971,0,24.05,-0,73.2018,0
2918,850.38,24.47,47,350,82.2244,350,0,0,546.906,126.808,346.396,0,47,35.2244
2919,775.71,24.04,53,350,77.4648,350,0,0,518.992,214.881,345.748,0,53,24.4648
2920,704.06,23.62,79,350,71.6655,350,0,0.0560334,484.975,188.477,343.634,7.33449,71.6655,0
2921,533.98,23.19,50,350,52.1081,350,0,0,370.215,196.066,341.575,0,50,2.10814
2922,212.97,20.74,20,350,13.5531,350,0,0.0830229,144.067,172.857,339.268,6.44691,13.5531,0
2923,0,18.3,0,350,0,50,0,0,0,172.857,336.654,-0,0,0
2924,0,15.85,0,350,0,50,0,0,0,172.857,334.041,-0,0,0
2925,0,15.51,0,350,0,50,0,0,0,172.857,331.446,-0,0,0
2926,0,15.16,0,350,0,50,0,0,0,172.857,328.869,-0,0,0
2927,0,14.82,0,350,0,50,0,0,0,172.857,326.311,-0,0,0
2928,0,13.8,0,350,0,50,0,0,0,172.857,326.311,0,0,0
2929,0,12.78,0,350,0,50,0,0,0,172.857,323.757,-0,0,0
2930,0,11.77,0,350,0,50,0,0,0,172.857,321.216,-0,0,0
2931,0,11.73,0,350,0,50,0,0,0,172.857,318.695,-0,0,0
2932,0,11.7,45,350,0,50,0,1.82552,0,10.8572,316.194,45,0,0
2933,0,11.66,45,350,0,50,41.9841,15.3641,0,0,280.979,3.01589,0,0
2934,195.14,14.42,50,350,0,350,50,18,131.84,0,14.42,-0,0,0
2935,481.8,17.18,70,350,45.8751,350,24.1249,8.68498,333.949,0,17.18,-0,45.8751,0
2936,467.75,19.93,70,350,43.9322,350,26.0678,9.38442,322.423,0,19.93,-0,43.9322,0
2937,701.63,21.43,100,350,69.1253,350,30.8747,11.1149,470.213,0,21.43,-0,69.1253,0
2938,748.87,22.94,100,350,71.2949,350,28.7051,10.3338,482.882,0,22.94,-0,71.2949,0
2939,885.54,24.44,100,350,83.1307,350,16.8693,6.07293,552.279,0,24.44,-0,83.1307,0
2940,831.52,25.05,90,350,76.2318,350,13.7682,4.95655,511.764,0,25.05,-0,76.2318,0
2941,810.65,25.66,80,350,75.1812,350,4.81875,1.73475,505.573,0,25.66,-0,75.1812,0
2942,743.91,26.27,47,350,70.7744,350,0,0,479.683,85.5877,344.718,0,47,23.7744
2943,479.04,25.63,53,350,43.7388,350,0,0.116562,321.04,52.2473,339.512,9.26122,43.7388,0
2944,554.89,24.98,79,350,54.205,350,10.2819,4.02905,382.489,2.18279e-14,331.191,14.5131,54.205,0
2945,454.25,24.34,50,350,42.6765,350,7.32351,2.63646,314.853,2.18279e-14,24.34,-0,42.6765,0
2946,271.64,22.2,20,350,20.2835,350,0,0,183.524,1.02057,159.296,0,20,0.283491
2947,0,20.05,0,350,0,50,0,0,0,1.02057,78.287,-0,0,0
2948,0,17.91,0,350,0,50,0,0,0,1.02057,43.1615,-0,0,0
2949,0,17.35,0,350,0,50,0,0,0,1.02057,28.1452,-0,0,0
2950,0,16.8,0,350,0,50,0,0,0,1.02057,21.5449,-0,0,0
2951,0,16.24,0,350,0,50,0,0,0,1.02057,18.4587,-0,0,0
2952,0,15.67,0,350,0,50,0,0,0,1.02057,18.4587,0,0,0
2953,0,15.1,0,350,0,50,0,0,0,1.02057,16.5047,-0,0,0
2954,0,14.53,0,350,0,50,0,0,0,1.02057,15.3559,-0,0,0
2955,0,14.49,0,350,0,50,0,0,0,1.02057,14.8521,-0,0,0
2956,0,14.44,45,350,0,50,44.7165,16.212,0,0,14.6124,0.283491,0,0
2957,0,14.4,45,350,0,50,45,16.2,0,0,14.4,-0,0,0
2958,197.66,16.61,50,350,0,350,50,18,133.372,0,16.61,-0,0,0
2959,369.97,18.81,70,350,32.6613,350,37.3387,13.4419,256.361,0,18.81,-0,32.6613,0
2960,231.68,21.01,70,350,16.2236,350,53.7764,19.3595,159.803,0,21.01,-0,16.2236,0
2961,585.25,22.47,100,350,55.9444,350,44.0556,15.86,392.853,0,22.47,-0,55.9444,0
2962,500.75,23.92,100,350,44.1746,350,55.8254,20.0971,323.712,0,23.92,-0,44.1746,0
2963,505.36,25.38,100,350,42.9065,350,57.0935,20.5536,316.203,0,25.38,-0,42.9065,0
2964,69.87,25.75,90,350,0,350,90,32.4,43.1542,0,25.75,-0,0,0
2965,358.47,26.13,80,350,27.254,350,52.746,18.9885,224.294,0,26.13,-0,27.254,0
2966,450.59,26.5,47,350,38.6727,350,8.32733,2.99784,291.285,0,26.5,-0,38.6727,0
2967,296.55,25.8,53,350,22.9542,350,30.0458,10.8165,199.061,0,25.8,-0,22.9542,0
2968,832.79,25.09,79,350,86.9081,350,0,0,574.423,28.4692,334.568,0,79,7.9081
2969,527.69,24.39,50,350,51.331,350,0,0,365.649,33.2606,324.003,0,50,1.33096
2970,177.05,22.35,20,350,9.36884,350,1.39209,0.926284,119.465,0,311.655,9.23907,9.36884,0
2971,0,20.31,0,350,0,50,0,0,0,0,20.31,-0,0,0
2972,0,18.27,0,350,0,50,0,0,0,0,18.27,-0,0,0
2973,0,17.45,0,350,0,50,0,0,0,0,17.45,-0,0,0
2974,0,16.62,0,350,0,50,0,0,0,0,16.62,-0,0,0
2975,0,15.8,0,350,0,50,0,0,0,0,15.8,-0,0,0
2976,0,15.26,0,350,0,50,0,0,0,0,15.8,0,0,0
2977,0,14.72,0,350,0,50,0,0,0,0,14.72,-0,0,0
2978,0,14.19,0,350,0,50,0,0,0,0,14.19,-0,0,0
2979,0,14,0,350,0,50,0,0,0,0,14,-0,0,0
2980,0,13.8,45,350,0,50,45,16.2,0,0,13.8,-0,0,0
2981,0,13.61,45,350,0,50,45,16.2,0,0,13.61,-0,0,0
2982,214.46,15.94,50,350,0.782067,350,49.2179,17.7185,144.521,0,15.94,-0,0.782067,0
2983,449.5,18.26,70,350,42.0408,350,27.9592,10.0653,311.37,0,18.26,-0,42.0408,0
2984,569.57,20.58,70,350,55.9871,350,14.0129,5.04463,393.108,0,20.58,-0,55.9871,0
2985,689.37,22.07,100,350,67.9886,350,32.0114,11.5241,463.468,0,22.07,-0,67.9886,0
2986,0,23.56,100,350,0,50,100,36,0,0,23.56,-0,0,0
2987,0,25.05,100,350,0,50,100,36,0,0,25.05,-0,0,0
2988,4.29,25.57,90,350,0,50,90,32.4,2.65879,0,25.57,-0,0,0
2989,286.66,26.09,80,350,6.89944,350,73.1006,26.3162,179.932,0,26.09,-0,6.89944,0
2990,850.76,26.61,47,350,82.9969,350,0,0,551.336,129.589,346.496,0,47,35.9969
2991,776.42,26.24,53,350,77.9929,350,0,0,521.992,219.563,345.865,0,53,24.9929
2992,706.81,25.87,79,350,72.1677,350,0,0.0507555,487.829,194.967,343.809,6.83234,72.1677,0
2993,527.16,25.5,50,350,51.263,350,0,0,365.165,199.514,341.701,0,50,1.26304
2994,224.72,23.2,20,350,14.8259,350,0,0.0655019,151.435,180.887,339.45,5.17408,14.8259,0
2995,0,20.89,0,350,0,50,0,0,0,180.887,336.97,-0,0,0
2996,0,18.59,0,350,0,50,0,0,0,180.887,334.49,-0,0,0
2997,0,18.37,0,350,0,50,0,0,0,180.887,332.029,-0,0,0
2998,0,18.14,0,350,0,50,0,0,0,180.887,329.585,-0,0,0
2999,0,17.92,0,350,0,50,0,0,0,180.887,327.158,-0,0,0
3000,0,17.62,0,350,0,50,0,0,0,180.887,327.158,0,0,0
3001,0,17.32,0,350,0,50,0,0,0,180.887,324.745,-0,0,0
3002,0,17.02,0,350,0,50,0,0,0,180.887,322.349,-0,0,0
3003,0,16.63,0,350,0,50,0,0,0,180.887,319.968,-0,0,0
3004,0,16.25,45,350,0,50,0,1.74945,0,18.8871,317.603,45,0,0
3005,0,15.86,45,350,0,50,39.7536,14.6481,0,0,296.508,5.24641,0,0
3006,237.62,18.19,50,350,3.43036,350,46.5696,16.7651,159.918,0,18.19,-0,3.43036,0
3007,460.33,20.51,70,350,43.3239,350,26.6761,9.6034,318.761,0,20.51,-0,43.3239,0
3008,604.66,22.83,70,350,60.1776,350,9.82241,3.53607,417.568,0,22.83,-0,60.1776,0
3009,746.47,24.46,100,350,74.6808,350,25.3192,9.11492,502.615,0,24.46,-0,74.6808,0
3010,706.21,26.09,100,350,67.2203,350,32.7797,11.8007,458.759,0,26.09,-0,67.2203,0
3011,593.16,27.72,100,350,52.6996,350,47.3004,17.0281,373.468,0,27.72,-0,52.6996,0
3012,784.87,28.16,90,350,72.2297,350,17.7703,6.39732,488.067,0,28.16,-0,72.2297,0
3013,662.87,28.61,80,350,60.1852,350,19.8148,7.13332,417.359,0,28.61,-0,60.1852,0
3014,743.9,29.05,47,350,71.4147,350,0,0,483.243,87.893,344.898,0,47,24.4147
3015,502.63,28.54,53,350,46.7367,350,0,0.0761376,338.432,65.345,339.87,6.26333,46.7367,0
3016,55.24,28.04,79,350,0,350,60.8486,22.2706,38.1478,7.27596e-15,333.239,18.1514,0,0
3017,77.75,27.53,50,350,0,350,50,18,53.839,7.27596e-15,27.53,-0,0,0
3018,0,26.06,20,350,0,50,20,7.2,0,7.27596e-15,26.06,-0,0,0
3019,0,24.58,0,350,0,50,0,0,0,7.27596e-15,24.58,-0,0,0
3020,0,23.11,0,350,0,50,0,0,0,7.27596e-15,23.11,-0,0,0
3021,0,22.15,0,350,0,50,0,0,0,7.27596e-15,22.15,-0,0,0
3022,0,21.19,0,350,0,50,0,0,0,7.27596e-15,21.19,-0,0,0
3023,0,20.23,0,350,0,50,0,0,0,7.27596e-15,20.23,-0,0,0
3024,0,18.83,0,350,0,50,0,0,0,7.27596e-15,20.23,0,0,0
3025,0,17.43,0,350,0,50,0,0,0,7.27596e-15,17.43,-0,0,0
3026,0,16.04,0,350,0,50,0,0,0,7.27596e-15,16.04,-0,0,0
3027,0,16.01,0,350,0,50,0,0,0,7.27596e-15,16.01,-0,0,0
3028,0,15.97,45,350,0,50,45,16.2,0,7.27596e-15,15.97,-0,0,0
3029,0,15.94,45,350,0,50,45,16.2,0,7.27596e-15,15.94,-0,0,0
3030,47.88,18.49,50,350,0,135.714,50,18,32.1805,7.27596e-15,18.49,-0,0,0
3031,302.43,21.04,70,350,15.5265,350,54.4735,19.6105,209.344,7.27596e-15,21.04,-0,15.5265,0
3032,482.93,23.58,70,350,45.8818,350,24.1182,8.68256,333.684,7.27596e-15,23.58,-0,45.8818,0
3033,746.92,25.11,100,350,74.8537,350,25.1463,9.05267,503.651,7.27596e-15,25.11,-0,74.8537,0
3034,765.52,26.63,100,350,73.9782,350,26.0218,9.36786,498.447,7.27596e-15,26.63,-0,73.9782,0
3035,822.53,28.16,100,350,77.5667,350,22.4333,8.076,519.44,7.27596e-15,28.16,-0,77.5667,0
3036,832.59,28.52,90,350,77.5677,350,12.4323,4.47562,519.431,7.27596e-15,28.52,-0,77.5677,0
3037,780.47,28.89,80,350,73.0462,350,6.95377,2.50336,492.879,7.27596e-15,28.89,-0,73.0462,0
3038,851.97,29.25,47,350,83.5888,350,0,0,554.736,131.72,346.58,0,47,36.5888
3039,367.86,28.55,53,350,31.3274,350,0,0.177139,248.049,53.6982,343.189,21.6726,31.3274,0
3040,182.35,27.86,79,350,10.526,350,53.5579,19.5481,125.996,0,335.067,14.9162,10.526,0
3041,221.95,27.16,50,350,15.2307,350,34.7693,12.517,153.635,0,27.16,-0,15.2307,0
3042,107.14,24.88,20,350,1.30515,350,18.6948,6.73014,72.0096,0,24.88,-0,1.30515,0
3043,0,22.61,0,350,0,50,0,0,0,0,22.61,-0,0,0
3044,0,20.33,0,350,0,50,0,0,0,0,20.33,-0,0,0
3045,0,19.6,0,350,0,50,0,0,0,0,19.6,-0,0,0
3046,0,18.87,0,350,0,50,0,0,0,0,18.87,-0,0,0
3047,0,18.14,0,350,0,50,0,0,0,0,18.14,-0,0,0
3048,0,17.37,0,350,0,50,0,0,0,0,18.14,0,0,0
3049,0,16.61,0,350,0,50,0,0,0,0,16.61,-0,0,0
3050,0,15.85,0,350,0,50,0,0,0,0,15.85,-0,0,0
3051,0,15.65,0,350,0,50,0,0,0,0,15.65,-0,0,0
3052,0,15.46,45,350,0,50,45,16.2,0,0,15.46,-0,0,0
3053,0,15.26,45,350,0,50,45,16.2,0,0,15.26,-0,0,0
3054,361.85,17.82,50,350,17.5515,350,32.4485,11.6815,242.877,0,17.82,-0,17.5515,0
3055,401.02,20.38,70,350,36.2765,350,33.7235,12.1405,277.479,0,20.38,-0,36.2765,0
3056,514.51,22.94,70,350,49.6211,350,20.3789,7.3364,355.683,0,22.94,-0,49.6211,0
3057,691.29,24.24,100,350,68.5631,350,31.4369,11.3173,466.794,0,24.24,-0,68.5631,0
3058,678.44,25.54,100,350,64.4753,350,35.5247,12.7889,442.746,0,25.54,-0,64.4753,0
3059,838.61,26.84,100,350,79.5469,350,20.4531,7.3631,531.142,0,26.84,-0,79.5469,0
3060,640.13,27.14,90,350,57.3105,350,32.6895,11.7682,400.628,0,27.14,-0,57.3105,0
3061,440.67,27.44,80,350,36.6057,350,43.3943,15.622,279.103,0,27.44,-0,36.6057,0
3062,339.88,27.74,47,350,26.8445,350,20.1555,7.25599,221.804,0,27.74,-0,26.8445,0
3063,459.37,27.08,53,350,41.9008,350,11.0992,3.99571,310.19,0,27.08,-0,41.9008,0
3064,630.89,26.42,79,350,63.3573,350,15.6427,5.63136,436.138,0,26.42,-0,63.3573,0
3065,220.72,25.76,50,350,15.0627,350,34.9373,12.5774,152.723,0,25.76,-0,15.0627,0
3066,139.53,24,20,350,4.98538,350,15.0146,5.40526,93.6537,0,24,-0,4.98538,0
3067,0,22.23,0,350,0,50,0,0,0,0,22.23,-0,0,0
3068,0,20.47,0,350,0,50,0,0,0,0,20.47,-0,0,0
3069,0,19.52,0,350,0,50,0,0,0,0,19.52,-0,0,0
3070,0,18.57,0,350,0,50,0,0,0,0,18.57,-0,0,0
3071,0,17.62,0,350,0,50,0,0,0,0,17.62,-0,0,0
3072,0,17,0,350,0,50,0,0,0,0,17.62,0,0,0
3073,0,16.38,0,350,0,50,0,0,0,0,16.38,-0,0,0
3074,0,15.76,0,350,0,50,0,0,0,0,15.76,-0,0,0
3075,0,15.9,0,350,0,50,0,0,0,0,15.9,-0,0,0
3076,0,16.03,45,350,0,50,45,16.2,0,0,16.03,-0,0,0
3077,0,16.17,45,350,0,50,45,16.2,0,0,16.17,-0,0,0
3078,59.14,17.66,50,350,0,135.714,50,18,39.6417,0,17.66,-0,0,0
3079,0,19.15,70,350,0,50,70,25.2,0,0,19.15,-0,0,0
3080,0,20.64,70,350,0,50,70,25.2,0,0,20.64,-0,0,0
3081,0,21.45,100,350,0,50,100,36,0,0,21.45,-0,0,0
3082,0,22.27,100,350,0,50,100,36,0,0,22.27,-0,0,0
3083,555.44,23.08,100,350,36.328,350,63.672,22.9219,352.792,0,23.08,-0,36.328,0
3084,166.14,22.79,90,350,6.79498,350,83.205,29.9538,104.3,0,22.79,-0,6.79498,0
3085,0,22.49,80,350,0,50,80,28.8,0,0,22.49,-0,0,0
3086,0,22.2,47,350,0,50,47,16.92,0,0,22.2,-0,0,0
3087,157.27,21.6,53,350,0,307.143,53,19.08,106.341,0,21.6,-0,0,0
3088,428.86,20.99,79,350,37.7166,350,41.2834,14.862,296.612,0,20.99,-0,37.7166,0
3089,522.88,20.39,50,350,50.6222,350,0,0,361.646,2.23988,222.135,0,50,0.62219
3090,175.91,19.3,20,350,9.08552,350,10.2923,3.85944,117.913,0,143.449,0.62219,9.08552,0
3091,0,18.22,0,350,0,50,0,0,0,0,18.22,-0,0,0
3092,0,17.13,0,350,0,50,0,0,0,0,17.13,-0,0,0
3093,0,16.78,0,350,0,50,0,0,0,0,16.78,-0,0,0
3094,0,16.42,0,350,0,50,0,0,0,0,16.42,-0,0,0
3095,0,16.07,0,350,0,50,0,0,0,0,16.07,-0,0,0
3096,0,15.6,0,350,0,50,0,0,0,0,16.07,0,0,0
3097,0,15.13,0,350,0,50,0,0,0,0,15.13,-0,0,0
3098,0,14.67,0,350,0,50,0,0,0,0,14.67,-0,0,0
3099,0,14.29,0,350,0,50,0,0,0,0,14.29,-0,0,0
3100,0,13.92,45,350,0,50,45,16.2,0,0,13.92,-0,0,0
3101,0,13.54,45,350,0,50,45,16.2,0,0,13.54,-0,0,0
3102,6.45,14.61,50,350,0,50,50,18,4.31756,0,14.61,-0,0,0
3103,548.54,15.67,70,350,40.7644,350,29.2356,10.5248,379.226,0,15.67,-0,40.7644,0
3104,621.74,16.73,70,350,62.2666,350,7.73344,2.78404,430.2,0,16.73,-0,62.2666,0
3105,516.83,18.08,100,350,48.5958,350,51.4042,18.5055,349.919,0,18.08,-0,48.5958,0
3106,573.54,19.43,100,350,53.0329,350,46.9671,16.9081,375.909,0,19.43,-0,53.0329,0
3107,216.04,20.78,100,350,12.436,350,87.564,31.5231,137.598,0,20.78,-0,12.436,0
3108,668.78,21.16,90,350,60.745,350,29.255,10.5318,421.109,0,21.16,-0,60.745,0
3109,750.37,21.53,80,350,70.426,350,9.57403,3.44665,477.917,0,21.53,-0,70.426,0
3110,836.47,21.91,47,350,82.4095,350,0,0,548.238,127.474,346.386,0,47,35.4095
3111,323.26,20.88,53,350,26.2786,350,0,0.230831,218.863,31.2772,342.801,26.7214,26.2786,0
3112,37.46,19.86,79,350,0,350,70.3119,25.5335,25.9197,0,328.78,8.68811,0,0
3113,363.06,18.83,50,350,31.7369,350,18.2631,6.5747,250.997,0,18.83,-0,31.7369,0
3114,0,17.68,20,350,0,50,20,7.2,0,0,17.68,-0,0,0
3115,0,16.52,0,350,0,50,0,0,0,0,16.52,-0,0,0
3116,0,15.37,0,350,0,50,0,0,0,0,15.37,-0,0,0
3117,0,14.91,0,350,0,50,0,0,0,0,14.91,-0,0,0
3118,0,14.45,0,350,0,50,0,0,0,0,14.45,-0,0,0
3119,0,13.99,0,350,0,50,0,0,0,0,13.99,-0,0,0
3120,0,13.39,0,350,0,50,0,0,0,0,13.99,0,0,0
3121,0,12.79,0,350,0,50,0,0,0,0,12.79,-0,0,0
3122,0,12.19,0,350,0,50,0,0,0,0,12.19,-0,0,0
3123,0,12.18,0,350,0,50,0,0,0,0,12.18,-0,0,0
3124,0,12.18,45,350,0,50,45,16.2,0,0,12.18,-0,0,0
3125,0,12.17,45,350,0,50,45,16.2,0,0,12.17,-0,0,0
3126,316.83,13.08,50,350,12.2148,350,37.7852,13.6027,211.792,2.55795e-14,13.08,0,12.2148,7.10543e-15
3127,572.91,13.99,70,350,56.3979,350,13.6021,4.89677,395.891,2.55795e-14,13.99,-0,56.3979,0
3128,711.89,14.9,70,350,72.9105,350,0,0,492.775,10.4777,310.015,0,70,2.91047
3129,95.65,16.12,100,350,0.00212086,350,97.0874,35.2136,64.841,7.63976e-14,274.946,2.91047,0.00212086,0
3130,116.16,17.35,100,350,1.96083,350,98.0392,35.2941,76.2904,7.63976e-14,17.35,-0,1.96083,0
3131,25.31,18.57,100,350,0,50,100,36,16.1633,7.63976e-14,18.57,-0,0,0
3132,433.1,19.24,90,350,22.7652,350,67.2348,24.2045,273.503,7.63976e-14,19.24,-0,22.7652,0
3133,97.43,19.92,80,350,0,350,80,28.8,62.2201,7.63976e-14,19.92,-0,0,0
3134,83.02,20.59,47,350,0,350,47,16.92,54.525,7.63976e-14,20.59,-0,0,0
3135,0,20.3,53,350,0,50,53,19.08,0,7.63976e-14,20.3,-0,0,0
3136,658.56,20.02,79,350,53.8411,350,25.1589,9.05721,455.859,7.63976e-14,20.02,-0,53.8411,0
3137,0,19.73,50,350,0,50,50,18,0,7.63976e-14,19.73,-0,0,0
3138,65.04,18.63,20,350,0,178.571,20,7.2,43.4774,7.63976e-14,18.63,-0,0,0
3139,0,17.52,0,350,0,50,0,0,0,7.63976e-14,17.52,-0,0,0
3140,0,16.42,0,350,0,50,0,0,0,7.63976e-14,16.42,-0,0,0
3141,0,16.39,0,350,0,50,0,0,0,7.63976e-14,16.39,-0,0,0
3142,0,16.36,0,350,0,50,0,0,0,7.63976e-14,16.36,-0,0,0
3143,0,16.33,0,350,0,50,0,0,0,7.63976e-14,16.33,-0,0,0
3144,0,15.82,0,350,0,50,0,0,0,7.63976e-14,16.33,0,0,0
3145,0,15.31,0,350,0,50,0,0,0,7.63976e-14,15.31,-0,0,0
3146,0,14.81,0,350,0,50,0,0,0,7.63976e-14,14.81,-0,0,0
3147,0,14.64,0,350,0,50,0,0,0,7.63976e-14,14.64,-0,0,0
3148,0,14.46,45,350,0,50,45,16.2,0,0,14.46,2.12215e-14,0,0
3149,0,14.29,45,350,0,50,45,16.2,0,0,14.29,-0,0,0
3150,12.46,15.33,50,350,0,50,50,18,8.31767,0,15.33,-0,0,0
3151,8.41,16.36,70,350,0,50,70,25.2,5.80867,0,16.36,-0,0,0
3152,234.52,17.39,70,350,3.82721,350,66.1728,23.8222,162.396,0,17.39,-0,3.82721,0
3153,66.92,18.15,100,350,0,350,100,36,45.4197,0,18.15,-0,0,0
3154,0,18.91,100,350,0,50,100,36,0,0,18.91,-0,0,0
3155,0,19.67,100,350,0,50,100,36,0,0,19.67,-0,0,0
3156,881.81,20.14,90,350,71.3303,350,18.6697,6.72109,558.439,0,20.14,-0,71.3303,0
3157,622.56,20.6,80,350,56.9102,350,23.0898,8.31233,398.608,0,20.6,-0,56.9102,0
3158,805.38,21.07,47,350,79.3027,350,0,0,530.005,116.29,346.033,0,47,32.3027
3159,481.98,20.67,53,350,44.7317,350,0,0.0782947,327.128,86.5239,342.109,8.26825,44.7317,0
3160,429.73,20.27,79,350,39.693,350,15.2726,5.87556,297.571,0,336.914,24.0344,39.693,0
3161,80.1,19.87,50,350,0,350,50,18,55.3239,0,19.87,-0,0,0
3162,192.94,19.1,20,350,10.9297,350,9.07032,3.26531,128.797,0,19.1,-0,10.9297,0
3163,0,18.33,0,350,0,50,0,0,0,0,18.33,-0,0,0
3164,0,17.56,0,350,0,50,0,0,0,0,17.56,-0,0,0
3165,0,17.21,0,350,0,50,0,0,0,0,17.21,-0,0,0
3166,0,16.85,0,350,0,50,0,0,0,0,16.85,-0,0,0
3167,0,16.5,0,350,0,50,0,0,0,0,16.5,-0,0,0
3168,0,15.71,0,350,0,50,0,0,0,0,16.5,0,0,0
3169,0,14.93,0,350,0,50,0,0,0,0,14.93,-0,0,0
3170,0,14.15,0,350,0,50,0,0,0,0,14.15,-0,0,0
3171,0,14.19,0,350,0,50,0,0,0,0,14.19,-0,0,0
3172,0,14.23,45,350,0,50,45,16.2,0,0,14.23,-0,0,0
3173,0,14.27,45,350,0,50,45,16.2,0,0,14.27,-0,0,0
3174,153.28,15.27,50,350,0,307.143,50,18,102.18,0,15.27,-0,0,0
3175,531.96,16.27,70,350,49.7126,350,20.2874,7.30346,367.233,0,16.27,-0,49.7126,0
3176,149.01,17.26,70,350,6.56306,350,63.4369,22.8373,103.218,0,17.26,-0,6.56306,0
3177,15.62,17.69,100,350,0,50,100,36,10.6139,0,17.69,-0,0,0
3178,102.44,18.12,100,350,0,221.429,100,36,67.5441,0,18.12,-0,0,0
3179,2.19,18.55,100,350,0,50,100,36,1.40573,0,18.55,-0,0,0
3180,315.37,19.53,90,350,10.3027,350,79.6973,28.691,200.268,0,19.53,-0,10.3027,0
3181,9.71,20.51,80,350,0,50,80,28.8,6.23271,0,20.51,-0,0,0
3182,0,21.49,47,350,0,50,47,16.92,0,0,21.49,-0,0,0
3183,0,21.08,53,350,0,50,53,19.08,0,0,21.08,-0,0,0
3184,0,20.67,79,350,0,50,79,28.44,0,0,20.67,-0,0,0
3185,0,20.26,50,350,0,50,50,18,0,0,20.26,-0,0,0
3186,4.54,18.99,20,350,0,50,20,7.2,3.02647,0,18.99,-0,0,0
3187,0,17.71,0,350,0,50,0,0,0,0,17.71,-0,0,0
3188,0,16.44,0,350,0,50,0,0,0,0,16.44,-0,0,0
3189,0,15.79,0,350,0,50,0,0,0,0,15.79,-0,0,0
3190,0,15.15,0,350,0,50,0,0,0,0,15.15,-0,0,0
3191,0,14.5,0,350,0,50,0,0,0,0,14.5,-0,0,0
3192,0,14,0,350,0,50,0,0,0,0,14.5,0,0,0
3193,0,13.51,0,350,0,50,0,0,0,0,13.51,-0,0,0
3194,0,13.02,0,350,0,50,0,0,0,0,13.02,-0,0,0
3195,0,13.02,0,350,0,50,0,0,0,0,13.02,-0,0,0
3196,0,13.02,45,350,0,50,45,16.2,0,0,13.02,-0,0,0
3197,0,13.02,45,350,0,50,45,16.2,0,0,13.02,-0,0,0
