hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
7441,0,11.59,0,350,0,50,0,0,0,0,11.59,-0,0,0
7442,0,11.51,0,350,0,50,0,0,0,0,11.51,-0,0,0
7443,0,11.47,0,350,0,50,0,0,0,0,11.47,-0,0,0
7444,0,11.43,45,350,0,50,45,16.2,0,0,11.43,-0,0,0
7445,0,11.39,45,350,0,50,45,16.2,0,0,11.39,-0,0,0
7446,0,11.65,50,350,0,50,50,18,0,0,11.65,-0,0,0
7447,0,11.92,70,350,0,50,70,25.2,0,0,11.92,-0,0,0
7448,0,12.19,70,350,0,50,70,25.2,0,0,12.19,-0,0,0
7449,0,12.95,100,350,0,50,100,36,0,0,12.95,-0,0,0
7450,0,13.7,100,350,0,50,100,36,0,0,13.7,-0,0,0
7451,7.01,14.46,100,350,0,50,100,36,2.84994,0,14.46,-0,0,0
7452,0,15.25,90,350,0,50,90,32.4,0,0,15.25,-0,0,0
7453,81.62,16.03,80,350,80,62.8243,0,27.5689,33.1829,0,16.03,-0,80,0
7454,6.2,16.81,47,350,0,50,47,16.92,2.86517,0,16.81,-0,0,0
7455,83.27,16.45,53,350,53,75.8163,0,17.4381,44.3724,0,16.45,-0,53,0
7456,4.99,16.09,79,350,0,50,79,28.44,2.99863,0,16.09,-0,0,0
7457,0,15.73,50,350,0,50,50,18,0,0,15.73,-0,0,0
7458,0,15.61,20,350,0,50,20,7.2,0,0,15.61,-0,0,0
7459,0,15.48,0,350,0,50,0,0,0,0,15.48,-0,0,0
7460,0,15.35,0,350,0,50,0,0,0,0,15.35,-0,0,0
7461,0,15.41,0,350,0,50,0,0,0,0,15.41,-0,0,0
7462,0,15.47,0,350,0,50,0,0,0,0,15.47,-0,0,0
7463,0,15.53,0,350,0,50,0,0,0,0,15.53,-0,0,0
7464,0,15.22,0,350,0,50,0,0,0,0,15.53,0,0,0
7465,0,14.91,0,350,0,50,0,0,0,0,14.91,-0,0,0
7466,0,14.59,0,350,0,50,0,0,0,0,14.59,-0,0,0
7467,0,14.68,0,350,0,50,0,0,0,0,14.68,-0,0,0
7468,0,14.77,45,350,0,50,45,16.2,0,0,14.77,-0,0,0
7469,0,14.87,45,350,0,50,45,16.2,0,0,14.87,-0,0,0
7470,0,15.1,50,350,0,50,50,18,0,0,15.1,-0,0,0
7471,0,15.34,70,350,0,50,70,25.2,0,0,15.34,-0,0,0
7472,177.95,15.58,70,350,70,106.869,0,20.423,106.585,0,15.58,-0,70,0
7473,0,16.39,100,350,0,50,100,36,0,0,16.39,-0,0,0
7474,0,17.21,100,350,0,50,100,36,0,0,17.21,-0,0,0
7475,24.73,18.02,100,350,100,50.4912,0,35.9411,9.95549,0,18.02,-0,100,0
7476,0,18.63,90,350,0,50,90,32.4,0,0,18.63,-0,0,0
7477,0,19.24,80,350,0,50,80,28.8,0,0,19.24,-0,0,0
7478,10.41,19.84,47,350,47,46.7526,0,17.1032,4.7754,0,19.84,-0,47,0
7479,0,19.15,53,350,0,50,53,19.08,0,0,19.15,-0,0,0
7480,40.61,18.46,79,350,79,58.2501,0,27.6579,24.3239,0,18.46,-0,79,0
7481,0,17.76,50,350,0,50,50,18,0,0,17.76,-0,0,0
7482,0,17.31,20,350,0,50,20,7.2,0,0,17.31,-0,0,0
7483,0,16.86,0,350,0,50,0,0,0,0,16.86,-0,0,0
7484,0,16.41,0,350,0,50,0,0,0,0,16.41,-0,0,0
7485,0,16.4,0,350,0,50,0,0,0,0,16.4,-0,0,0
7486,0,16.39,0,350,0,50,0,0,0,0,16.39,-0,0,0
7487,0,16.38,0,350,0,50,0,0,0,0,16.38,-0,0,0
7488,0,15.96,0,350,0,50,0,0,0,0,16.38,0,0,0
7489,0,15.54,0,350,0,50,0,0,0,0,15.54,-0,0,0
7490,0,15.11,0,350,0,50,0,0,0,0,15.11,-0,0,0
7491,0,15.21,0,350,0,50,0,0,0,0,15.21,-0,0,0
7492,0,15.31,45,350,0,50,45,16.2,0,0,15.31,-0,0,0
7493,0,15.42,45,350,0,50,45,16.2,0,0,15.42,-0,0,0
7494,0,15.89,50,350,0,50,50,18,0,0,15.89,-0,0,0
7495,0,16.36,70,350,0,50,70,25.2,0,0,16.36,-0,0,0
7496,4.64,16.83,70,350,0,50,70,25.2,2.77009,0,16.83,-0,0,0
7497,0,18.32,100,350,0,50,100,36,0,0,18.32,-0,0,0
7498,0,19.8,100,350,0,50,100,36,0,0,19.8,-0,0,0
7499,1.78,21.29,100,350,0,50,100,36,0.709509,0,21.29,-0,0,0
7500,0,20.38,90,350,0,50,90,32.4,0,0,20.38,-0,0,0
7501,0,19.47,80,350,0,50,80,28.8,0,0,19.47,-0,0,0
7502,0,18.55,47,350,0,50,47,16.92,0,0,18.55,-0,0,0
7503,25.48,18.2,53,350,53,53.3665,0,18.8659,13.4415,0,18.2,-0,53,0
7504,46.44,17.85,79,350,79,60.505,0,27.4441,27.7248,0,17.85,-0,79,0
7505,0,17.49,50,350,0,50,50,18,0,0,17.49,-0,0,0
7506,0,17.31,20,350,0,50,20,7.2,0,0,17.31,-0,0,0
7507,0,17.12,0,350,0,50,0,0,0,0,17.12,-0,0,0
7508,0,16.93,0,350,0,50,0,0,0,0,16.93,-0,0,0
7509,0,16.93,0,350,0,50,0,0,0,0,16.93,-0,0,0
7510,0,16.93,0,350,0,50,0,0,0,0,16.93,-0,0,0
7511,0,16.93,0,350,0,50,0,0,0,0,16.93,-0,0,0
7512,0,16.44,0,350,0,50,0,0,0,0,16.93,0,0,0
7513,0,15.95,0,350,0,50,0,0,0,0,15.95,-0,0,0
7514,0,15.45,0,350,0,50,0,0,0,0,15.45,-0,0,0
7515,0,15.5,0,350,0,50,0,0,0,0,15.5,-0,0,0
7516,0,15.55,45,350,0,50,45,16.2,0,0,15.55,-0,0,0
7517,0,15.6,45,350,0,50,45,16.2,0,0,15.6,-0,0,0
7518,0,15.67,50,350,0,50,50,18,0,0,15.67,-0,0,0
7519,0,15.74,70,350,0,50,70,25.2,0,0,15.74,-0,0,0
7520,0,15.81,70,350,0,50,70,25.2,0,0,15.81,-0,0,0
7521,0,16.4,100,350,0,50,100,36,0,0,16.4,-0,0,0
7522,169.07,17,100,350,100,79.4558,0,32.4653,76.4199,0,17,-0,100,0
7523,426.55,17.59,100,350,100,122.259,0,27.329,168.341,0,17.59,-0,100,0
7524,75.77,17.41,90,350,90,67.8678,0,30.4703,28.2223,0,17.41,-0,90,0
7525,201.18,17.22,80,350,80,89.3255,0,25.0248,79.3969,0,17.22,-0,80,0
7526,249.47,17.03,47,350,47,138.776,0,11.913,112.761,0,17.03,-0,47,0
7527,585.94,16.17,53,350,53,272.161,0,4.95055,307.547,0,16.17,-0,53,0
7528,446.74,15.31,79,350,79,211.862,0,13.0955,265.831,0,15.31,-0,79,0
7529,0,14.44,50,350,0,50,50,18,0,0,14.44,-0,0,0
7530,0,13.78,20,350,0,50,20,7.2,0,0,13.78,-0,0,0
7531,0,13.12,0,350,0,50,0,0,0,0,13.12,-0,0,0
7532,0,12.45,0,350,0,50,0,0,0,0,12.45,-0,0,0
7533,0,12.3,0,350,0,50,0,0,0,0,12.3,-0,0,0
7534,0,12.15,0,350,0,50,0,0,0,0,12.15,-0,0,0
7535,0,12,0,350,0,50,0,0,0,0,12,-0,0,0
7536,0,12.26,0,350,0,50,0,0,0,0,12,0,0,0
7537,0,12.52,0,350,0,50,0,0,0,0,12.52,-0,0,0
7538,0,12.77,0,350,0,50,0,0,0,0,12.77,-0,0,0
7539,0,12.63,0,350,0,50,0,0,0,0,12.63,-0,0,0
7540,0,12.49,45,350,0,50,45,16.2,0,0,12.49,-0,0,0
7541,0,12.36,45,350,0,50,45,16.2,0,0,12.36,-0,0,0
7542,0,12.65,50,350,0,50,50,18,0,0,12.65,-0,0,0
7543,0,12.94,70,350,0,50,70,25.2,0,0,12.94,-0,0,0
7544,520.05,13.24,70,350,70,220.416,0,10.8851,308.441,0,13.24,-0,70,0
7545,121.26,13.81,100,350,100,92.2238,0,30.9331,63.3268,0,13.81,-0,100,0
7546,43.66,14.39,100,350,100,59.3132,0,34.8824,19.5888,0,14.39,-0,100,0
7547,139.01,14.96,100,350,100,70.8635,0,33.4964,54.3162,0,14.96,-0,100,0
7548,709.14,15.82,90,350,90,170.862,0,19.3469,261.183,0,15.82,-0,90,0
7549,405.16,16.68,80,350,80,143.264,0,19.8466,158.311,0,16.68,-0,80,0
7550,737.07,17.54,47,350,47,307.654,0,2.3883,330.7,0,17.54,-0,47,0
7551,761.77,16.64,53,350,56.7492,350,0,0,397.827,13.4971,318.274,0,53,3.74921
7552,186.45,15.73,79,350,79,142.669,0,19.6549,110.583,13.4971,289.481,-0,79,0
7553,0,14.82,50,350,0,50,50,18,0,13.4971,263.341,-0,0,0
7554,0,14.27,20,350,0,50,20,7.2,0,13.4971,239.637,-0,0,0
7555,0,13.72,0,350,0,50,0,0,0,13.4971,218.137,-0,0,0
7556,0,13.17,0,350,0,50,0,0,0,13.4971,198.63,-0,0,0
7557,0,13.21,0,350,0,50,0,0,0,13.4971,180.983,-0,0,0
7558,0,13.25,0,350,0,50,0,0,0,13.4971,165.02,-0,0,0
7559,0,13.28,0,350,0,50,0,0,0,13.4971,150.579,-0,0,0
7560,0,13.1,0,350,0,50,0,0,0,13.4971,150.579,0,0,0
7561,0,12.92,0,350,0,50,0,0,0,13.4971,137.478,-0,0,0
7562,0,12.74,0,350,0,50,0,0,0,13.4971,125.607,-0,0,0
7563,0,11.99,0,350,0,50,0,0,0,13.4971,114.794,-0,0,0
7564,0,11.24,45,350,0,50,41.2508,15.9528,0,0,104.939,3.74921,0,0
7565,0,10.5,45,350,0,50,45,16.2,0,0,10.5,-0,0,0
7566,0,10.62,50,350,0,50,50,18,0,0,10.62,-0,0,0
7567,0,10.74,70,350,0,50,70,25.2,0,0,10.74,-0,0,0
7568,0,10.87,70,350,0,50,70,25.2,0,0,10.87,-0,0,0
7569,289.77,11.73,100,350,100,111.476,0,28.6229,150.57,0,11.73,-0,100,0
7570,662.58,12.6,100,350,100,179.499,0,20.4601,295.085,0,12.6,-0,100,0
7571,851.08,13.46,100,350,100,200.977,0,17.8827,329.234,0,13.46,-0,100,0
7572,892.05,13.8,90,350,90,214.823,0,14.5991,324.861,0,13.8,-0,90,0
7573,891.23,14.13,80,350,80,242.335,0,10.3358,344.766,0,14.13,-0,80,0
7574,401.36,14.46,47,350,47,216.614,0,7.52297,178.749,0,14.46,-0,47,0
7575,710.67,13.87,53,350,53,324.897,0,1.59656,369.278,0,13.87,-0,53,0
7576,205.61,13.28,79,350,79,145.089,0,19.4256,121.548,0,13.28,-0,79,0
7577,0,12.68,50,350,0,50,50,18,0,0,12.68,-0,0,0
7578,0,12.35,20,350,0,50,20,7.2,0,0,12.35,-0,0,0
7579,0,12.01,0,350,0,50,0,0,0,0,12.01,-0,0,0
7580,0,11.67,0,350,0,50,0,0,0,0,11.67,-0,0,0
7581,0,11.55,0,350,0,50,0,0,0,0,11.55,-0,0,0
7582,0,11.42,0,350,0,50,0,0,0,0,11.42,-0,0,0
7583,0,11.29,0,350,0,50,0,0,0,0,11.29,-0,0,0
7584,0,11.02,0,350,0,50,0,0,0,0,11.29,0,0,0
7585,0,10.75,0,350,0,50,0,0,0,0,10.75,-0,0,0
7586,0,10.47,0,350,0,50,0,0,0,0,10.47,-0,0,0
7587,0,10.47,0,350,0,50,0,0,0,0,10.47,-0,0,0
7588,0,10.46,45,350,0,50,45,16.2,0,0,10.46,-0,0,0
7589,0,10.46,45,350,0,50,45,16.2,0,0,10.46,-0,0,0
7590,0,11.32,50,350,0,50,50,18,0,0,11.32,-0,0,0
7591,0,12.18,70,350,0,50,70,25.2,0,0,12.18,-0,0,0
7592,509.72,13.05,70,350,70,215.954,0,11.2599,300.341,0,13.05,-0,70,0
7593,692.98,14.68,100,350,100,216.915,0,15.9702,358.283,0,14.68,-0,100,0
7594,778.11,16.3,100,350,100,211.05,0,16.674,343.982,0,16.3,-0,100,0
7595,833.44,17.93,100,350,100,200.072,0,17.9914,319.19,0,17.93,-0,100,0
7596,845.38,18.32,90,350,90,205.416,0,15.615,304.394,0,18.32,-0,90,0
7597,830.68,18.71,80,350,80,228.003,0,11.7118,318.133,0,18.71,-0,80,0
7598,784.88,19.1,47,350,48.1047,350,0,0,346.975,3.97684,262.951,0,47,1.10468
7599,681.93,17.44,53,350,53,335.54,0,0.919656,352.57,3.97684,198.366,-0,53,0
7600,434.05,15.77,79,350,79,214.758,0,12.8209,255.754,3.97684,150.331,-0,79,0
7601,0,14.1,50,350,0,50,50,18,0,3.97684,114.493,-0,0,0
7602,0,13.68,20,350,0,50,20,7.2,0,3.97684,87.9725,-0,0,0
7603,0,13.26,0,350,0,50,0,0,0,3.97684,68.3181,-0,0,0
7604,0,12.83,0,350,0,50,0,0,0,3.97684,53.7211,-0,0,0
7605,0,12.57,0,350,0,50,0,0,0,3.97684,42.8956,-0,0,0
7606,0,12.3,0,350,0,50,0,0,0,3.97684,34.8469,-0,0,0
7607,0,12.03,0,350,0,50,0,0,0,3.97684,28.8446,-0,0,0
7608,0,11.66,0,350,0,50,0,0,0,3.97684,28.8446,0,0,0
7609,0,11.29,0,350,0,50,0,0,0,3.97684,24.2265,-0,0,0
7610,0,10.91,0,350,0,50,0,0,0,3.97684,20.7234,-0,0,0
7611,0,10.54,0,350,0,50,0,0,0,3.97684,18.0445,-0,0,0
7612,0,10.17,45,350,0,50,43.8953,16.2451,0,0,15.973,1.10468,0,0
7613,0,9.80999,45,350,0,50,45,16.2,0,0,9.80999,-0,0,0
7614,0,10.68,50,350,0,50,50,18,0,0,10.68,-0,0,0
7615,0,11.56,70,350,0,50,70,25.2,0,0,11.56,-0,0,0
7616,493.98,12.44,70,350,70,210.312,0,11.7338,290.118,0,12.44,-0,70,0
7617,692.11,14.3,100,350,100,215.395,0,16.1526,356.047,0,14.3,-0,100,0
7618,763.33,16.15,100,350,100,207.124,0,17.1451,334.962,0,16.15,-0,100,0
7619,749.05,18.01,100,350,100,184.891,0,19.813,283.999,0,18.01,-0,100,0
7620,773.2,18.59,90,350,90,190.389,0,17.238,275.254,0,18.59,-0,90,0
7621,772.93,19.17,80,350,80,213.674,0,13.0873,293.053,0,19.17,-0,80,0
7622,742.68,19.74,47,350,47,316.589,0,1.88441,325.9,0,19.74,-0,47,0
7623,679.19,17.97,53,350,53,328.168,0,1.3885,349.4,0,17.97,-0,53,0
7624,457.34,16.2,79,350,79,220.286,0,12.2969,268.599,0,16.2,-0,79,0
7625,0,14.43,50,350,0,50,50,18,0,0,14.43,-0,0,0
7626,0,13.44,20,350,0,50,20,7.2,0,0,13.44,-0,0,0
7627,0,12.45,0,350,0,50,0,0,0,0,12.45,-0,0,0
7628,0,11.46,0,350,0,50,0,0,0,0,11.46,-0,0,0
7629,0,10.88,0,350,0,50,0,0,0,0,10.88,-0,0,0
7630,0,10.29,0,350,0,50,0,0,0,0,10.29,-0,0,0
7631,0,9.70001,0,350,0,50,0,0,0,0,9.70001,-0,0,0
7632,0,9.48,0,350,0,50,0,0,0,0,9.70001,0,0,0
7633,0,9.26,0,350,0,50,0,0,0,0,9.26,-0,0,0
7634,0,9.04,0,350,0,50,0,0,0,0,9.04,-0,0,0
7635,0,8.72,0,350,0,50,0,0,0,0,8.72,-0,0,0
7636,0,8.39999,45,350,0,50,45,16.2,0,0,8.39999,-0,0,0
7637,0,8.08001,45,350,0,50,45,16.2,0,0,8.08001,-0,0,0
7638,0,9.57,50,350,0,50,50,18,0,0,9.57,-0,0,0
7639,0,11.07,70,350,0,50,70,25.2,0,0,11.07,-0,0,0
7640,467.19,12.57,70,350,70,201.111,0,12.5067,273.493,0,12.57,-0,70,0
7641,676.75,14.57,100,350,100,210.417,0,16.75,346.413,0,14.57,-0,100,0
7642,746.07,16.58,100,350,100,202.43,0,17.7084,324.981,0,16.58,-0,100,0
7643,774.86,18.58,100,350,100,187.275,0,19.527,290.842,0,18.58,-0,100,0
7644,785.46,19,90,350,90,191.206,0,17.1497,276.446,0,19,-0,90,0
7645,757.42,19.42,80,350,80,209.409,0,13.4967,284.296,0,19.42,-0,80,0
7646,754.58,19.84,47,350,47,317.788,0,1.81675,328.687,0,19.84,-0,47,0
7647,667.23,17.94,53,350,53,323.316,0,1.69711,341.54,0,17.94,-0,53,0
7648,181.12,16.03,79,350,79,136.875,0,20.2042,106.028,0,16.03,-0,79,0
7649,0,14.12,50,350,0,50,50,18,0,0,14.12,-0,0,0
7650,0,13.33,20,350,0,50,20,7.2,0,0,13.33,-0,0,0
7651,0,12.53,0,350,0,50,0,0,0,0,12.53,-0,0,0
7652,0,11.73,0,350,0,50,0,0,0,0,11.73,-0,0,0
7653,0,11.97,0,350,0,50,0,0,0,0,11.97,-0,0,0
7654,0,12.21,0,350,0,50,0,0,0,0,12.21,-0,0,0
7655,0,12.44,0,350,0,50,0,0,0,0,12.44,-0,0,0
7656,0,12.66,0,350,0,50,0,0,0,0,12.44,0,0,0
7657,0,12.88,0,350,0,50,0,0,0,0,12.88,-0,0,0
7658,0,13.1,0,350,0,50,0,0,0,0,13.1,-0,0,0
7659,0,13.18,0,350,0,50,0,0,0,0,13.18,-0,0,0
7660,0,13.26,45,350,0,50,45,16.2,0,0,13.26,-0,0,0
7661,0,13.34,45,350,0,50,45,16.2,0,0,13.34,-0,0,0
7662,0,14.37,50,350,0,50,50,18,0,0,14.37,-0,0,0
7663,0,15.4,70,350,0,50,70,25.2,0,0,15.4,-0,0,0
7664,449.86,16.43,70,350,70,195.006,0,13.0195,262.496,0,16.43,-0,70,0
7665,626.03,17.76,100,350,100,198.256,0,18.2093,318.863,0,17.76,-0,100,0
7666,693.77,19.1,100,350,100,190.677,0,19.1187,299.983,0,19.1,-0,100,0
7667,718.61,20.43,100,350,100,176.012,0,20.8785,267.025,0,20.43,-0,100,0
7668,742.21,20.44,90,350,90,181.586,0,18.1887,258.254,0,20.44,-0,90,0
7669,703.85,20.45,80,350,80,196.83,0,14.7043,261.541,0,20.45,-0,80,0
7670,675.93,20.46,47,350,47,290.046,0,3.38141,292.269,0,20.46,-0,47,0
7671,606.59,19.17,53,350,53,297.787,0,3.32073,308.962,0,19.17,-0,53,0
7672,355.99,17.88,79,350,79,185.715,0,15.5742,207.723,0,17.88,-0,79,0
7673,0,16.59,50,350,0,50,50,18,0,0,16.59,-0,0,0
7674,0,15.86,20,350,0,50,20,7.2,0,0,15.86,-0,0,0
7675,0,15.13,0,350,0,50,0,0,0,0,15.13,-0,0,0
7676,0,14.4,0,350,0,50,0,0,0,0,14.4,-0,0,0
7677,0,14.28,0,350,0,50,0,0,0,0,14.28,-0,0,0
7678,0,14.16,0,350,0,50,0,0,0,0,14.16,-0,0,0
7679,0,14.04,0,350,0,50,0,0,0,0,14.04,-0,0,0
7680,0,13.9,0,350,0,50,0,0,0,0,14.04,0,0,0
7681,0,13.75,0,350,0,50,0,0,0,0,13.75,-0,0,0
7682,0,13.6,0,350,0,50,0,0,0,0,13.6,-0,0,0
7683,0,13.4,0,350,0,50,0,0,0,0,13.4,-0,0,0
7684,0,13.19,45,350,0,50,45,16.2,0,0,13.19,-0,0,0
7685,0,12.99,45,350,0,50,45,16.2,0,0,12.99,-0,0,0
7686,0,13.93,50,350,0,50,50,18,0,0,13.93,-0,0,0
7687,0,14.88,70,350,0,50,70,25.2,0,0,14.88,-0,0,0
7688,415.58,15.83,70,350,70,183.431,0,13.9918,241.713,0,15.83,-0,70,0
7689,612.38,17.26,100,350,100,193.484,0,18.7819,310.374,0,17.26,-0,100,0
7690,690.79,18.7,100,350,100,188.718,0,19.3538,296.511,0,18.7,-0,100,0
7691,704.83,20.13,100,350,100,172.538,0,21.2954,259.28,0,20.13,-0,100,0
7692,741.61,20.22,90,350,90,179.744,0,18.3876,255.108,0,20.22,-0,90,0
7693,729.24,20.31,80,350,80,199.965,0,14.4034,268.26,0,20.31,-0,80,0
7694,751.74,20.4,47,350,47,311.946,0,2.14622,322.672,0,20.4,-0,47,0
7695,584.3,19.29,53,350,53,293.007,0,3.62476,296.142,0,19.29,-0,53,0
7696,558.98,18.18,79,350,79,244.147,0,10.0349,325.119,0,18.18,-0,79,0
7697,0,17.06,50,350,0,50,50,18,0,0,17.06,-0,0,0
7698,0,16.57,20,350,0,50,20,7.2,0,0,16.57,-0,0,0
7699,0,16.07,0,350,0,50,0,0,0,0,16.07,-0,0,0
7700,0,15.57,0,350,0,50,0,0,0,0,15.57,-0,0,0
7701,0,15.46,0,350,0,50,0,0,0,0,15.46,-0,0,0
7702,0,15.35,0,350,0,50,0,0,0,0,15.35,-0,0,0
7703,0,15.23,0,350,0,50,0,0,0,0,15.23,-0,0,0
7704,0,14.91,0,350,0,50,0,0,0,0,15.23,0,0,0
7705,0,14.58,0,350,0,50,0,0,0,0,14.58,-0,0,0
7706,0,14.25,0,350,0,50,0,0,0,0,14.25,-0,0,0
7707,0,14.18,0,350,0,50,0,0,0,0,14.18,-0,0,0
7708,0,14.11,45,350,0,50,45,16.2,0,0,14.11,-0,0,0
7709,0,14.04,45,350,0,50,45,16.2,0,0,14.04,-0,0,0
7710,0,14.23,50,350,0,50,50,18,0,0,14.23,-0,0,0
7711,0,14.42,70,350,0,50,70,25.2,0,0,14.42,-0,0,0
7712,578.02,14.61,70,350,70,235.057,0,9.65518,335.118,0,14.61,-0,70,0
7713,702.55,15.02,100,350,100,217.257,0,15.9292,354.331,0,15.02,-0,100,0
7714,780.27,15.44,100,350,100,206.281,0,17.2462,332.48,0,15.44,-0,100,0
7715,567.43,15.85,100,350,100,152.111,0,23.7466,206.647,0,15.85,-0,100,0
7716,59.93,15.84,90,350,90,67.6854,0,30.49,20.3806,0,15.84,-0,90,0
7717,781.6,15.83,80,350,80,194.146,0,14.962,284.643,0,15.83,-0,80,0
7718,723.2,15.81,47,350,47,300.765,0,2.77686,308.162,0,15.81,-0,47,0
7719,0,15.41,53,350,0,50,53,19.08,0,0,15.41,-0,0,0
7720,0,15.01,79,350,0,50,79,28.44,0,0,15.01,-0,0,0
7721,0,14.6,50,350,0,50,50,18,0,0,14.6,-0,0,0
7722,0,14.43,20,350,0,50,20,7.2,0,0,14.43,-0,0,0
7723,0,14.25,0,350,0,50,0,0,0,0,14.25,-0,0,0
7724,0,14.07,0,350,0,50,0,0,0,0,14.07,-0,0,0
7725,0,14.12,0,350,0,50,0,0,0,0,14.12,-0,0,0
7726,0,14.17,0,350,0,50,0,0,0,0,14.17,-0,0,0
7727,0,14.21,0,350,0,50,0,0,0,0,14.21,-0,0,0
7728,0,14.18,0,350,0,50,0,0,0,0,14.21,0,0,0
7729,0,14.15,0,350,0,50,0,0,0,0,14.15,-0,0,0
7730,0,14.11,0,350,0,50,0,0,0,0,14.11,-0,0,0
7731,0,14.07,0,350,0,50,0,0,0,0,14.07,-0,0,0
7732,0,14.03,45,350,0,50,45,16.2,0,0,14.03,-0,0,0
7733,0,13.99,45,350,0,50,45,16.2,0,0,13.99,-0,0,0
7734,0,14.28,50,350,0,50,50,18,0,0,14.28,-0,0,0
7735,0,14.57,70,350,0,50,70,25.2,0,0,14.57,-0,0,0
7736,0,14.87,70,350,0,50,70,25.2,0,0,14.87,-0,0,0
7737,132.44,15.58,100,350,100,75.1362,0,32.9837,66.4711,0,15.58,-0,100,0
7738,764.46,16.3,100,350,100,187.586,0,19.4897,323.383,0,16.3,-0,100,0
7739,838.87,17.01,100,350,100,190.593,0,19.1288,302.447,0,17.01,-0,100,0
7740,948.41,17.28,90,350,90,210.917,0,15.021,318.855,0,17.28,-0,90,0
7741,930.63,17.55,80,350,80,237.294,0,10.8198,335.531,0,17.55,-0,80,0
7742,876.68,17.81,47,350,52.1662,350,0,0,370.855,18.5982,326.442,0,47,5.16616
7743,729.84,16.97,53,350,53,344.299,0,0.362562,366.304,18.5982,304.494,-0,53,0
7744,550.24,16.13,79,350,79,246.979,0,9.76635,317.998,18.5982,284.044,-0,79,0
7745,0,15.29,50,350,0,50,50,18,0,18.5982,264.984,-0,0,0
7746,0,14.59,20,350,0,50,20,7.2,0,18.5982,247.227,-0,0,0
7747,0,13.88,0,350,0,50,0,0,0,18.5982,230.678,-0,0,0
7748,0,13.17,0,350,0,50,0,0,0,18.5982,215.253,-0,0,0
7749,0,12.63,0,350,0,50,0,0,0,18.5982,200.883,-0,0,0
7750,0,12.09,0,350,0,50,0,0,0,18.5982,187.494,-0,0,0
7751,0,11.55,0,350,0,50,0,0,0,18.5982,175.017,-0,0,0
7752,0,11.19,0,350,0,50,0,0,0,18.5982,175.017,0,0,0
7753,0,10.83,0,350,0,50,0,0,0,18.5982,163.373,-0,0,0
7754,0,10.47,0,350,0,50,0,0,0,18.5982,152.529,-0,0,0
7755,0,10.32,0,350,0,50,0,0,0,18.5982,142.444,-0,0,0
7756,0,10.16,45,350,0,50,39.8338,15.6851,0,0,133.062,5.16616,0,0
7757,0,10.01,45,350,0,50,45,16.2,0,0,10.01,-0,0,0
7758,0,11.1,50,350,0,50,50,18,0,0,11.1,-0,0,0
7759,0,12.19,70,350,0,50,70,25.2,0,0,12.19,-0,0,0
7760,458.46,13.29,70,350,70,195.909,0,12.9437,264.12,0,13.29,-0,70,0
7761,696.94,14.82,100,350,100,210.58,0,16.7304,348.103,0,14.82,-0,100,0
7762,804.31,16.34,100,350,100,207.803,0,17.0636,337.79,0,16.34,-0,100,0
7763,836.9,17.87,100,350,100,191.153,0,19.0616,298.73,0,17.87,-0,100,0
7764,724.45,17.96,90,350,90,175.303,0,18.8672,240.788,0,17.96,-0,90,0
7765,750.54,18.05,80,350,80,199.231,0,14.4738,267.904,0,18.05,-0,80,0
7766,682.68,18.13,47,350,47,286.541,0,3.57908,286.709,0,18.13,-0,47,0
7767,567.18,16.75,53,350,53,280.469,0,4.42217,283.291,0,16.75,-0,53,0
7768,430.1,15.37,79,350,79,203.81,0,13.8589,247.782,0,15.37,-0,79,0
7769,0,13.99,50,350,0,50,50,18,0,0,13.99,-0,0,0
7770,0,14.01,20,350,0,50,20,7.2,0,0,14.01,-0,0,0
7771,0,14.02,0,350,0,50,0,0,0,0,14.02,-0,0,0
7772,0,14.03,0,350,0,50,0,0,0,0,14.03,-0,0,0
7773,0,13.81,0,350,0,50,0,0,0,0,13.81,-0,0,0
7774,0,13.59,0,350,0,50,0,0,0,0,13.59,-0,0,0
7775,0,13.36,0,350,0,50,0,0,0,0,13.36,-0,0,0
7776,0,12.79,0,350,0,50,0,0,0,0,13.36,0,0,0
7777,0,12.22,0,350,0,50,0,0,0,0,12.22,-0,0,0
7778,0,11.65,0,350,0,50,0,0,0,0,11.65,-0,0,0
7779,0,10.88,0,350,0,50,0,0,0,0,10.88,-0,0,0
7780,0,10.11,45,350,0,50,45,16.2,0,0,10.11,-0,0,0
7781,0,9.35,45,350,0,50,45,16.2,0,0,9.35,-0,0,0
7782,0,10.57,50,350,0,50,50,18,0,0,10.57,-0,0,0
7783,0,11.79,70,350,0,50,70,25.2,0,0,11.79,-0,0,0
7784,450.35,13.02,70,350,70,192.861,0,13.1997,258.637,0,13.02,-0,70,0
7785,624.66,14.5,100,350,100,194.529,0,18.6565,310.508,0,14.5,-0,100,0
7786,761.14,15.98,100,350,100,197.582,0,18.2902,317.373,0,15.98,-0,100,0
7787,778.63,17.46,100,350,100,180.172,0,20.3793,275.171,0,17.46,-0,100,0
7788,66.6,17.62,90,350,90,71.7342,0,30.0527,21.8845,0,17.62,-0,90,0
